timestamp,requests_per_second,cpu_usage_percent,memory_usage_bytes,latency_p95_ms,active_connections,error_rate,cpu_acceleration,rps_acceleration,current_replicas,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rps_t5,rps_t10,rps_t15,replicas_t5,replicas_t10,replicas_t15,segment_id,rps_t3m,rps_t5m,rps_t10m,replicas_t3m,replicas_t5m,replicas_t10m
2026-03-07 04:38:00+00:00,251.15367277777776,2.053433659990593,21684906.666666668,2401.9631311613216,67.0,0.16652858609752294,0.3714062336510562,-27.221414854775816,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,38.02222222222222,192.2,208.08888888888887,2.0,4.0,5.0
2026-03-07 04:38:15+00:00,209.26666666666665,2.061677193664047,21542229.333333332,2401.914213418328,57.0,0.16289688860571308,0.35333307501943834,-68.61836121659707,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,44.444444444444436,191.66666666666666,209.15555555555554,2.0,4.0,5.0
2026-03-07 04:38:30+00:00,191.88888888888886,2.173514744172937,21674666.666666668,2401.8407921121334,64.0,0.13618992472495658,0.4365364560201641,-85.8190397389686,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,54.33333333333333,201.1333333333333,202.73333333333332,2.0,5.0,5.0
2026-03-07 04:38:45+00:00,191.4222222222222,2.1371873945005024,21762048.0,2401.8938939497643,47.0,0.1367541211980497,0.362316539342747,-86.01544554288498,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,101.7111111111111,244.86666666666665,166.77777777777777,3.0,5.0,4.0
2026-03-07 04:39:00+00:00,192.08888888888887,2.2811261959865745,21697877.333333332,2402.0867394949064,60.0,0.13859324386857935,0.2214131513195916,-85.01288558449542,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,151.35555555555553,289.28888888888883,103.84444444444443,4.0,6.0,3.0
2026-03-07 04:39:15+00:00,191.2444444444444,2.3367726303299934,21845333.333333332,2400.3105685621954,66.0,0.14315593771787127,0.23868272453485373,-83.54699259760514,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,190.1111111111111,324.6444444444444,46.53333333333333,4.0,7.0,2.0
2026-03-07 04:39:30+00:00,190.4222222222222,2.07497773747201,21447338.666666668,2394.1976742463576,40.0,0.14319057066168747,0.022810851750882932,-76.98082907563352,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,192.08888888888887,323.75555555555553,24.42222222222222,4.0,7.0,2.0
2026-03-07 04:39:45+00:00,163.48888888888888,1.7578700941962049,21221376.0,2388.7747977051126,12.0,0.14272121788772596,-0.21814134722379608,-92.37897331903832,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,192.08888888888887,335.66386282012155,31.177777777777774,4.0,7.0,2.0
2026-03-07 04:40:00+00:00,108.68888888888888,1.2685988013015952,21249365.333333332,2384.4498185414222,2.0,0.1404620731956655,-0.9059281812107975,-132.10529279917438,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,192.2,337.41223111111105,40.222222222222214,4.0,7.0,2.0
2026-03-07 04:40:15+00:00,51.822222222222216,0.5634469406775803,21278037.333333332,2379.721399506613,1.0,0.15008576329331047,-1.4942287253114412,-175.09193165325772,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,191.66666666666666,339.4430420721383,45.68888888888888,4.0,7.0,2.0
2026-03-07 04:40:30+00:00,22.355555555555554,0.3654680829602267,21299200.0,2373.824905324125,3.0,0.147117296222664,-1.5765089583186576,-189.59102564132553,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,201.1333333333333,340.04662923290414,66.22222222222221,5.0,7.0,2.0
2026-03-07 04:40:45+00:00,29.33333333333333,0.4132191417518034,21195434.666666668,2364.198454852728,4.0,0.13636363636363638,-1.4212002423688617,-167.99037994421948,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,244.86666666666665,338.5777777777777,119.13333333333333,5.0,7.0,3.0
