timestamp,cpu_utilization_pct,memory_utilization_pct,latency_p95_ms,active_connections,error_rate,rps_per_replica,replicas_normalized,cpu_acceleration,rps_acceleration,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rps_t3m,rps_t5m,rps_t10m,replicas_t3m,replicas_t5m,replicas_t10m,segment_id
2026-03-06 12:03:15+00:00,1.376486654632016,11.51885986328125,426.2516708690592,0.0,0.136986301369863,2.433333333333333,0.1,0.0043149915475662,0.011111111111111,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.888888888888888,26.111111111111107,11.933333333333332,2.0,2.0,2.0,0
2026-03-06 12:03:30+00:00,1.4100522420430737,11.43341064453125,426.2978150808935,0.0,0.1460176991150442,2.511111111111111,0.1,0.0335655874110576,0.0777777777777779,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,5.355555555555555,25.866666666666664,13.955555555555554,2.0,2.0,2.0,0
2026-03-06 12:03:45+00:00,1.3920827550513988,11.42425537109375,425.8934833517348,2.0,0.147982062780269,2.4777777777777774,0.1,-0.0179694869916748,-0.0333333333333336,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,6.866666666666666,25.866666666666664,21.111111111111107,2.0,2.0,2.0,0
2026-03-06 12:04:00+00:00,1.2147973671916394,11.42730712890625,425.9615384615385,0.0,0.1428571428571428,2.4888888888888885,0.1,-0.1772853878597593,0.011111111111111,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,7.488888888888888,26.04444444444444,26.866666666666664,2.0,2.0,2.0,0
2026-03-06 12:04:15+00:00,1.381545277129588,11.4288330078125,425.32608695652175,0.0,0.1355140186915888,2.3777777777777773,0.1,0.1667479099379485,-0.1111111111111111,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,6.844444444444444,26.377777777777773,27.55555555555556,2.0,2.0,2.0,0
2026-03-06 12:04:30+00:00,1.4025339232136766,11.54022216796875,422.5336322869955,0.0,0.1493212669683258,2.455555555555556,0.1,0.0209886460840886,0.0777777777777779,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,8.222222222222221,32.53333333333333,28.71111111111111,2.0,2.0,2.0,0
2026-03-06 12:04:45+00:00,1.389695303090091,11.4349365234375,423.27777777777777,0.0,0.1509433962264151,2.355555555555555,0.1,-0.0128386201235857,-0.1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,14.599999999999998,48.08888888888888,22.177777777777774,2.0,2.0,2.0,0
2026-03-06 12:05:00+00:00,1.3886864627693758,11.43951416015625,422.64573991031386,0.0,0.1192660550458715,2.422222222222222,0.1,-0.0010088403207151,0.0666666666666668,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,22.177777777777774,63.77777777777778,14.177777777777775,2.0,2.0,2.0,0
2026-03-06 12:05:15+00:00,1.2227345179449955,11.4501953125,424.6162280701755,0.0,0.1238095238095238,2.333333333333333,0.1,-0.1659519448243802,-0.088888888888889,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.111111111111107,72.35555555555555,11.533333333333331,2.0,2.0,2.0,0
2026-03-06 12:05:30+00:00,1.3962615051867873,11.44866943359375,424.8355263157895,2.0,0.1226415094339622,2.355555555555555,0.1,0.1735269872417917,0.0222222222222221,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,25.866666666666664,70.97777777777776,18.02222222222222,2.0,2.0,2.0,0
2026-03-06 12:05:45+00:00,1.3648614471078198,11.45172119140625,423.66071428571416,1.0,0.1674418604651162,2.388888888888889,0.1,-0.0314000580789675,0.0333333333333336,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,25.866666666666664,58.78408888888888,25.066666666666663,2.0,2.0,2.0,0
2026-03-06 12:06:00+00:00,1.3308764087124458,11.474609375,422.1022727272727,1.0,0.1388888888888889,2.4,0.1,-0.0339850383953739,0.011111111111111,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.04444444444444,46.46704444444444,26.42222222222222,2.0,2.0,2.0,0
2026-03-06 12:06:15+00:00,1.2722630446115937,11.49139404296875,420.7175925925926,1.0,0.1545454545454545,2.444444444444444,0.1,-0.0586133641008523,0.0444444444444442,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.377777777777773,35.24444444444444,26.377777777777776,2.0,2.0,2.0,0
2026-03-06 12:06:30+00:00,1.2465959304024123,11.474609375,417.68867924528297,1.0,0.1286307053941908,2.6777777777777776,0.1,-0.0256671142091811,0.2333333333333334,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,32.53333333333333,34.53333333333333,26.688888888888886,2.0,2.0,2.0,0
2026-03-06 12:06:45+00:00,1.535355474161627,11.578369140625,415.4953917050692,0.0,0.1423948220064725,3.433333333333333,0.1,0.2887595437592147,0.7555555555555555,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,48.08888888888888,34.33333333333333,26.62222222222222,2.0,2.0,2.0,0
2026-03-06 12:07:00+00:00,1.841519948869378,11.51123046875,417.51101321585895,2.0,0.14540059347181,3.744444444444444,0.1,0.306164474707751,0.3111111111111109,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,63.77777777777778,34.355555555555554,26.911111111111108,2.0,2.0,2.0,0
2026-03-06 12:07:15+00:00,1.895940177880916,11.49139404296875,417.8964757709251,2.0,0.1655844155844155,3.422222222222222,0.1,0.0544202290115378,-0.3222222222222219,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,72.35555555555555,34.84444444444444,39.266666666666666,2.0,2.0,2.0,0
2026-03-06 12:07:30+00:00,1.6240951343958965,11.49444580078125,424.2537313432835,4.0,0.1567567567567567,4.111111111111111,0.1,-0.2718450434850197,0.6888888888888887,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,70.97777777777776,36.04444444444445,54.888888888888886,2.0,2.0,2.0,0
2026-03-06 12:07:45+00:00,2.387219741904354,11.59515380859375,425.5822981366459,4.0,0.136986301369863,7.299999999999999,0.1,0.7631246075084577,3.188888888888888,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,58.78408888888888,31.55555555555556,69.84444444444443,2.0,2.0,2.0,0
2026-03-06 12:08:00+00:00,3.950288615159827,11.75689697265625,429.8857868020305,5.0,0.1302605210420842,11.088888888888889,0.1,1.5630688732554732,3.788888888888888,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,46.46704444444444,21.288888888888888,72.71111111111111,2.0,2.0,2.0,0
2026-03-06 12:08:15+00:00,5.079353567717266,11.89727783203125,433.37823275862064,4.0,0.1182978723404255,13.055555555555554,0.1,1.1290649525574392,1.9666666666666668,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,35.24444444444444,11.933333333333332,65.93333333333332,2.0,2.0,2.0,0
2026-03-06 12:08:30+00:00,5.374893964450416,11.7340087890625,437.5459558823529,8.0,0.1168384879725086,12.933333333333332,0.1,0.2955403967331493,-0.1222222222222217,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.53333333333333,13.955555555555554,53.35555555555555,2.0,2.0,2.0,0
2026-03-06 12:08:45+00:00,5.308256355813933,11.69891357421875,438.0114566284776,6.0,0.1305841924398625,12.933333333333332,0.1,-0.0666376086364826,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.33333333333333,21.111111111111107,40.44444444444444,2.0,2.0,2.0,0
2026-03-06 12:09:00+00:00,5.3715480074317,11.88812255859375,438.0394345238095,2.0,0.1390784982935153,13.02222222222222,0.1,0.0632916516177664,0.0888888888888885,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.355555555555554,26.866666666666664,34.33333333333333,2.0,2.0,2.0,0
2026-03-06 12:09:15+00:00,5.234915698110672,11.773681640625,439.9595687331536,3.0,0.1415332771693344,13.188888888888886,0.1,-0.136632309321028,0.166666666666666,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.84444444444444,27.55555555555556,34.355555555555554,2.0,2.0,2.0,0
2026-03-06 12:09:30+00:00,6.361856422870235,12.11700439453125,469.8613766730401,23.0,0.1311475409836065,16.266666666666666,0.1,1.1269407247595638,3.07777777777778,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,36.04444444444445,28.71111111111111,34.55555555555555,2.0,2.0,2.0,0
2026-03-06 12:09:45+00:00,9.61063806308068,12.6953125,578.6923076923055,25.0,0.1363216266173752,24.04444444444444,0.1,3.248781640210445,7.777777777777775,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,31.55555555555556,22.177777777777774,34.599999999999994,2.0,2.0,2.0,0
2026-03-06 12:10:00+00:00,12.057214109320425,12.58087158203125,683.6575875486379,23.0,0.1358885017421602,31.88888888888889,0.1,2.446576046239745,7.844444444444448,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,21.288888888888888,14.177777777777775,34.64444444444444,2.0,2.0,2.0,0
2026-03-06 12:10:15+00:00,14.616866705153766,12.7197265625,751.1273209549067,27.0,0.1345208845208845,36.17777777777778,0.1,2.5596525958333416,4.288888888888888,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,11.933333333333332,11.533333333333331,32.822222222222216,2.0,2.0,2.0,0
2026-03-06 12:10:30+00:00,14.533936815781892,12.32757568359375,766.5838852097129,12.0,0.1368190356919223,35.48888888888888,0.1,-0.0829298893718739,-0.6888888888888971,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,13.955555555555554,18.02222222222222,26.955555555555552,2.0,2.0,2.0,0
2026-03-06 12:10:45+00:00,12.650873690516256,12.3809814453125,756.3794983642307,5.0,0.1420266905669557,29.39204444444444,0.1,-1.8830631252656376,-6.096844444444439,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,21.111111111111107,25.066666666666663,17.04444444444444,2.0,2.0,2.0,0
2026-03-06 12:11:00+00:00,10.08056044584243,12.3321533203125,747.0334412081983,6.0,0.1431003216135287,23.23352222222222,0.1,-2.570313244673825,-6.158522222222221,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.866666666666664,26.42222222222222,7.933333333333333,2.0,2.0,2.0,0
2026-03-06 12:11:15+00:00,6.980358396948113,12.34588623046875,737.2990353697751,8.0,0.1437578814627995,17.62222222222222,0.1,-3.1002020488943165,-5.6113,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,27.55555555555556,26.377777777777776,3.844444444444444,2.0,2.0,2.0,0
2026-03-06 12:11:30+00:00,7.220292391325235,12.3870849609375,729.2287234042548,10.0,0.1312741312741312,17.266666666666666,0.1,0.2399339943771217,-0.3555555555555543,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,28.71111111111111,26.688888888888886,3.844444444444444,2.0,2.0,2.0,0
2026-03-06 12:11:45+00:00,6.973752374164207,12.50762939453125,719.8941798941789,2.0,0.1385113268608414,17.166666666666664,0.1,-0.2465400171610285,-0.1000000000000014,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,22.177777777777774,26.62222222222222,4.555555555555555,2.0,2.0,2.0,0
2026-03-06 12:12:00+00:00,7.086246750374055,12.37030029296875,709.1148577449952,4.0,0.1319534282018111,17.177777777777777,0.1,0.112494376209848,0.0111111111111128,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,14.177777777777775,26.911111111111108,4.688888888888888,2.0,2.0,2.0,0
2026-03-06 12:12:15+00:00,6.490171089419311,12.57476806640625,702.1204188481672,10.0,0.149234693877551,17.42222222222222,0.1,-0.5960756609547433,0.2444444444444435,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,11.533333333333331,39.266666666666666,10.266666666666666,2.0,2.0,2.0,0
2026-03-06 12:12:30+00:00,7.109208851637991,12.432861328125,699.7661122661125,3.0,0.1424167694204685,18.022222222222226,0.1,0.6190377622186798,0.6000000000000014,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,18.02222222222222,54.888888888888886,17.599999999999998,2.0,2.0,2.0,0
2026-03-06 12:12:45+00:00,6.2021376778662045,12.39166259765625,701.4583333333326,0.0,0.1478873239436619,15.777777777777777,0.1,-0.9070711737717864,-2.2444444444444454,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,25.066666666666663,69.84444444444443,24.911111111111108,2.0,2.0,2.0,0
2026-03-06 12:13:00+00:00,4.766583322808896,12.3779296875,708.7160751565764,0.0,0.1336116910229645,10.644444444444444,0.1,-1.4355543550573089,-5.133333333333333,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.42222222222222,72.71111111111111,26.44444444444444,2.0,2.0,2.0,0
2026-03-06 12:13:15+00:00,2.8884213405549843,12.3931884765625,714.8747390396659,3.0,0.1359404096834264,5.966666666666666,0.1,-1.8781619822539115,-4.677777777777778,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.377777777777776,65.93333333333332,26.288888888888884,2.0,2.0,2.0,0
2026-03-06 12:13:30+00:00,3.116264171904749,12.4298095703125,715.4166666666666,5.0,0.1226114649681528,6.977777777777777,0.1,0.2278428313497644,1.011111111111111,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.688888888888886,53.35555555555555,26.177777777777774,2.0,2.0,2.0,0
2026-03-06 12:13:45+00:00,3.847042430704755,12.432861328125,716.2863070539415,3.0,0.1294736842105263,10.555555555555554,0.1,0.7307782588000062,3.5777777777777766,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.62222222222222,40.44444444444444,26.288888888888884,2.0,2.0,2.0,0
2026-03-06 12:14:00+00:00,5.4028308914901695,12.4664306640625,714.8958333333328,0.0,0.1290322580645161,13.433333333333332,0.1,1.5557884607854144,2.877777777777778,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.911111111111108,34.33333333333333,26.75555555555556,2.0,2.0,2.0,0
2026-03-06 12:14:15+00:00,5.649770527985845,12.48016357421875,695.9090909090905,8.0,0.1306451612903225,13.777777777777777,0.1,0.2469396364956759,0.344444444444445,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,39.266666666666666,34.355555555555554,40.17777777777777,2.0,2.0,2.0,0
2026-03-06 12:14:30+00:00,5.859144315956579,12.451171875,615.7251908396944,3.0,0.1339009287925696,14.355555555555554,0.1,0.2093737879707333,0.5777777777777775,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,54.888888888888886,34.55555555555555,48.79999999999999,2.0,2.0,2.0,0
2026-03-06 12:14:45+00:00,4.860039416562182,12.4267578125,514.132762312634,0.0,0.1412825651302605,11.088888888888889,0.1,-0.9991048993943972,-3.2666666666666675,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,69.84444444444443,34.599999999999994,41.35555555555555,2.0,2.0,2.0,0
2026-03-06 12:15:00+00:00,3.58756200246856,12.4176025390625,477.60232440626567,1.0,0.1442006269592476,7.088888888888889,0.1,-1.272477414093622,-3.9999999999999982,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,72.71111111111111,34.64444444444444,23.0,2.0,2.0,2.0,0
2026-03-06 12:15:15+00:00,2.6946308019458387,12.6312255859375,449.2940771349861,2.0,0.1368015414258188,5.766666666666666,0.1,-0.892931200522721,-1.3222222222222229,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,65.93333333333332,32.822222222222216,20.88888888888889,2.0,2.0,2.0,0
2026-03-06 12:15:30+00:00,3.8813733815184848,12.4725341796875,448.0216465578425,4.0,0.1307028360049321,9.01111111111111,0.1,1.186742579572646,3.244444444444444,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,53.35555555555555,26.955555555555552,36.06666666666666,2.0,2.0,2.0,0
2026-03-06 12:15:45+00:00,4.71625279440138,12.451171875,447.2361809045225,2.0,0.125886524822695,12.533333333333331,0.1,0.8348794128828954,3.522222222222222,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,40.44444444444444,17.04444444444444,48.26666666666666,2.0,2.0,2.0,0
2026-03-06 12:16:00+00:00,5.346548260706773,12.445068359375,446.610947832476,1.0,0.1396131202691337,13.21111111111111,0.1,0.6302954663053928,0.6777777777777789,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.33333333333333,7.933333333333333,49.3111111111111,2.0,2.0,2.0,0
2026-03-06 12:16:15+00:00,5.100901555603157,12.5335693359375,445.3759398496239,3.0,0.139005897219882,13.188888888888888,0.1,-0.2456467051036162,-0.0222222222222221,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.355555555555554,3.844444444444444,48.911111111111104,2.0,2.0,2.0,0
2026-03-06 12:16:30+00:00,5.932359293808536,12.5640869140625,444.7568389057751,2.0,0.1507077435470441,13.344444444444443,0.1,0.8314577382053789,0.155555555555555,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.55555555555555,3.844444444444444,49.44444444444444,2.0,2.0,2.0,0
2026-03-06 12:16:45+00:00,6.014574079927463,12.45574951171875,443.6264822134388,3.0,0.1377295492487479,13.31111111111111,0.1,0.0822147861189268,-0.0333333333333332,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.599999999999994,4.555555555555555,49.71111111111111,2.0,2.0,2.0,0
2026-03-06 12:17:00+00:00,5.848106341018504,12.63427734375,442.1542553191487,4.0,0.1312964492155243,13.455555555555554,0.1,-0.1664677389089588,0.1444444444444439,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.64444444444444,4.688888888888888,53.39999999999999,2.0,2.0,2.0,0
2026-03-06 12:17:15+00:00,7.33780194565752,12.9150390625,477.1543848964676,23.0,0.1273344651952461,19.633333333333333,0.1,1.4896956046390164,6.177777777777779,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,32.822222222222216,10.266666666666666,66.06666666666666,2.0,2.0,2.0,0
2026-03-06 12:17:30+00:00,9.713260237592744,12.8448486328125,517.8571428571419,29.0,0.131578947368421,27.444444444444443,0.1,2.3754582919352254,7.81111111111111,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.955555555555552,17.599999999999998,78.55555555555554,2.0,2.0,2.0,0
2026-03-06 12:17:45+00:00,12.43648679054219,12.9852294921875,651.4423076923075,34.0,0.1377664651606745,34.92222222222222,0.1,2.723226552949445,7.477777777777774,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,17.04444444444444,24.911111111111108,87.53333333333332,2.0,2.0,2.0,0
2026-03-06 12:18:00+00:00,13.756904977596468,13.0645751953125,714.6572104018908,31.0,0.1390586797066014,36.355555555555554,0.1,1.320418187054278,1.4333333333333371,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,7.933333333333333,26.44444444444444,87.1111111111111,2.0,2.0,2.0,0
2026-03-06 12:18:15+00:00,13.493681998749809,12.65106201171875,728.4902597402587,6.0,0.1365015166835187,32.96666666666666,0.1,-0.2632229788466613,-3.388888888888893,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,3.844444444444444,26.288888888888884,82.26666666666665,2.0,2.0,2.0,0
2026-03-06 12:18:30+00:00,11.444334096496227,12.72735595703125,726.8030139935408,7.0,0.1303623490212411,26.677777777777774,0.1,-2.0493479022535794,-6.288888888888888,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,3.844444444444444,26.177777777777774,76.08888888888887,2.0,2.0,2.0,0
2026-03-06 12:18:45+00:00,9.07020383472009,12.71820068359375,726.9148936170209,2.0,0.1269230769230769,20.22222222222222,0.1,-2.3741302617761377,-6.455555555555552,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.555555555555555,26.288888888888884,69.73333333333332,2.0,2.0,2.0,0
2026-03-06 12:19:00+00:00,7.406855088655603,12.69073486328125,726.165254237288,11.0,0.1352750809061488,17.166666666666664,0.1,-1.663348746064487,-3.055555555555557,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.688888888888888,26.75555555555556,68.62222222222222,2.0,2.0,2.0,0
2026-03-06 12:19:15+00:00,7.219760614337178,12.6983642578125,725.2903907074975,4.0,0.1435963777490297,17.177777777777777,0.1,-0.1870944743184246,0.0111111111111128,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,10.266666666666666,40.17777777777777,69.19999999999999,2.0,2.0,2.0,0
2026-03-06 12:19:30+00:00,6.645663644973293,12.67242431640625,716.3259958071276,4.0,0.1466237942122186,17.277777777777775,0.1,-0.5740969693638851,0.0999999999999978,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,17.599999999999998,48.79999999999999,58.08888888888888,2.0,2.0,2.0,0
2026-03-06 12:19:45+00:00,7.239251536597707,12.71820068359375,707.7102803738317,9.0,0.147077713551702,17.299999999999997,0.1,0.5935878916244137,0.0222222222222221,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,24.911111111111108,41.35555555555555,36.48888888888889,2.0,2.0,2.0,0
2026-03-06 12:20:00+00:00,6.897593459155785,12.68463134765625,704.6955624355004,1.0,0.1539448364336113,17.32222222222222,0.1,-0.341658077441922,0.0222222222222221,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.44444444444444,23.0,19.8,2.0,2.0,2.0,0
2026-03-06 12:20:15+00:00,6.39406710134108,12.74566650390625,702.9214064115824,2.0,0.1557210561949898,16.411111111111108,0.1,-0.5035263578147049,-0.9111111111111114,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.288888888888884,20.88888888888889,28.57777777777777,2.0,2.0,2.0,0
2026-03-06 12:20:30+00:00,5.950073921493649,12.646484375,705.8091286307047,1.0,0.1549876339653751,13.477777777777776,0.1,-0.443993179847431,-2.933333333333332,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.177777777777774,36.06666666666666,48.48888888888889,2.0,2.0,2.0,0
2026-03-06 12:20:45+00:00,3.756934560391186,12.640380859375,713.2154006243487,0.0,0.1486310299869621,8.52222222222222,0.1,-1.2144272144909287,-4.955555555555556,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.288888888888884,48.26666666666666,56.84444444444444,2.0,2.0,2.0,0
