timestamp,requests_per_second,cpu_core_percent,memory_usage_bytes,latency_p95_ms,active_connections,error_rate,cpu_acceleration,rps_acceleration,current_replicas,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rps_t3m,rps_t5m,rps_t10m,replicas_t3m,replicas_t5m,replicas_t10m,segment_id
2026-03-06 12:02:00+00:00,4.733333333333333,0.2848078339359774,15306752.0,434.2851562752563,0.0,0.14553990610328638,0.02461427362468971,1.862768484848485,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.844444444444444,7.488888888888888,34.355555555555554,2.0,2.0,2.0,0
2026-03-06 12:02:15+00:00,4.644444444444444,0.2833379386532665,15321088.0,432.1049423117401,0.0,0.15311004784688992,0.02593324867950042,1.5410457777777768,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.666666666666666,6.844444444444444,34.84444444444444,2.0,2.0,2.0,0
2026-03-06 12:02:30+00:00,4.7333333333333325,0.2864370019358079,15302656.0,431.45954469139156,0.0,0.1784037558685446,-0.00423095649143479,1.382936,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.71111111111111,8.222222222222221,36.044444444444444,2.0,2.0,2.0,0
2026-03-06 12:02:45+00:00,4.7333333333333325,0.2764372261285163,15306752.0,428.92441257735874,1.0,0.1643192488262911,0.009595243427454936,1.1536509841269837,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.777777777777778,14.599999999999998,31.555555555555554,2.0,2.0,2.0,0
2026-03-06 12:03:00+00:00,4.844444444444444,0.27443433261689,15323136.0,427.71962452054555,0.0,0.15137614678899083,0.008207365818314327,1.0140989629629629,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.8,22.177777777777774,21.288888888888888,2.0,2.0,2.0,0
2026-03-06 12:03:15+00:00,4.866666666666666,0.2752973309264032,15460352.0,426.2515543172456,0.0,0.136986301369863,0.009649761189733042,0.7857409444444441,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.888888888888888,26.111111111111107,11.933333333333332,2.0,2.0,2.0,0
2026-03-06 12:03:30+00:00,5.022222222222222,0.2820104484086147,15345664.0,426.29774094554074,0.0,0.14601769911504425,0.013422402780575271,0.687361725490196,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,5.355555555555555,25.866666666666664,13.955555555555554,2.0,2.0,2.0,0
2026-03-06 12:03:45+00:00,4.955555555555555,0.27841655101027973,15333376.0,425.8934144730713,2.0,0.14798206278026904,0.009031715187246658,0.3808829629629633,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,6.866666666666666,25.866666666666664,21.111111111111107,2.0,2.0,2.0,0
2026-03-06 12:04:00+00:00,4.977777777777777,0.24050175824165904,15337472.0,425.9615384615385,0.0,0.14285714285714285,-0.016959360449549016,0.11461988304093662,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,7.488888888888888,26.04444444444444,26.866666666666664,2.0,2.0,2.0,0
2026-03-06 12:04:15+00:00,4.755555555555555,0.2763090554259176,15339520.0,425.32608695652175,0.0,0.13551401869158877,0.0014068071346536315,-0.06549707602339083,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,6.844444444444444,26.377777777777773,27.555555555555554,2.0,2.0,2.0,0
2026-03-06 12:04:30+00:00,4.9111111111111105,0.2805067846427353,15489024.0,422.5336322869955,0.0,0.1493212669683258,0.007951167075832044,0.06198830409356759,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,8.222222222222221,32.53333333333333,28.71111111111111,2.0,2.0,2.0,0
2026-03-06 12:04:45+00:00,4.71111111111111,0.2652312776138921,15489024.0,423.27777777777777,0.0,0.15094339622641506,0.0040425832051498856,-0.13450292397660757,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,14.599999999999998,48.08888888888888,22.177777777777774,2.0,2.0,2.0,0
2026-03-06 12:05:00+00:00,4.844444444444444,0.2777372925538752,15353856.0,422.64573991031386,0.0,0.11926605504587155,0.002468411241516144,0.002339181286550307,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,22.177777777777774,63.77777777777778,14.177777777777777,2.0,2.0,2.0,0
2026-03-06 12:05:15+00:00,4.666666666666666,0.24683372003916973,15368192.0,424.6162280701755,0.0,0.12380952380952381,-0.008368254117050389,-0.1578947368421053,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.111111111111107,72.35555555555555,11.533333333333331,2.0,2.0,2.0,0
2026-03-06 12:05:30+00:00,4.71111111111111,0.2792523010373575,15360000.0,424.8355263157895,2.0,0.12264150943396225,-0.004779421689015129,-0.09941520467836185,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,25.866666666666664,70.97777777777776,18.02222222222222,2.0,2.0,2.0,0
2026-03-06 12:05:45+00:00,4.777777777777778,0.27529350966467475,15370240.0,423.66071428571416,1.0,0.16744186046511628,-0.02756648939348455,-0.022222222222221255,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,25.866666666666664,58.78422333333332,25.066666666666663,2.0,2.0,2.0,0
2026-03-06 12:06:00+00:00,4.8,0.2661752817424892,15400960.0,422.1022727272727,1.0,0.1388888888888889,-0.013006154471671083,-0.010526315789473273,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.04444444444444,46.46711166666666,26.42222222222222,2.0,2.0,2.0,0
2026-03-06 12:06:15+00:00,4.888888888888888,0.2544526089223187,15423488.0,420.7175925925926,1.0,0.15454545454545457,-0.027749475084673403,0.08187134502923943,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.377777777777773,35.24444444444444,26.377777777777776,2.0,2.0,2.0,0
2026-03-06 12:06:30+00:00,5.355555555555555,0.2493191860804825,15400960.0,417.68867924528297,1.0,0.1286307053941909,-0.04085963319676242,0.4573099415204682,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,32.53333333333333,34.53333333333333,26.688888888888886,2.0,2.0,2.0,0
2026-03-06 12:06:45+00:00,6.866666666666666,0.3070710948323255,15540224.0,415.4953917050692,0.0,0.1423948220064725,0.02755750151552927,1.719298245614035,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,48.08888888888888,34.33333333333333,26.62222222222222,2.0,2.0,2.0,0
2026-03-06 12:07:00+00:00,7.488888888888888,0.36830398977387563,15450112.0,417.51101321585895,2.0,0.14540059347181009,0.09386599087036229,2.2327485380116965,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,63.77777777777778,34.355555555555554,26.911111111111108,2.0,2.0,2.0,0
2026-03-06 12:07:15+00:00,6.844444444444444,0.37918803557618325,15423488.0,417.8964757709251,2.0,0.16558441558441558,0.09309019197543916,1.6128654970760232,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,72.35555555555555,34.84444444444444,39.266666666666666,2.0,2.0,2.0,0
2026-03-06 12:07:30+00:00,8.222222222222221,0.32481902687917924,15427584.0,424.2537313432835,4.0,0.15675675675675677,0.08884374912427467,2.5239766081871347,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,70.97777777777776,36.044444444444444,54.888888888888886,2.0,2.0,2.0,0
2026-03-06 12:07:45+00:00,14.599999999999998,0.47744394838087084,15562752.0,425.5822981366459,4.0,0.136986301369863,0.1583256898328424,7.803508771929825,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,58.78422333333332,31.555555555555554,69.84444444444443,2.0,2.0,2.0,0
2026-03-06 12:08:00+00:00,22.177777777777774,0.7900577230319654,15779840.0,429.8857868020305,5.0,0.13026052104208416,0.41614402854988414,14.212865497076024,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,46.46711166666666,21.288888888888888,72.71111111111111,2.0,2.0,2.0,0
2026-03-06 12:08:15+00:00,26.111111111111107,0.9159733545028369,16076800.0,433.37823275862064,4.0,0.11829787234042552,0.5993629443563697,17.083040935672514,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,35.24444444444444,11.933333333333332,65.93333333333332,2.0,2.0,2.0,0
2026-03-06 12:08:30+00:00,25.866666666666664,1.0749787928900831,15749120.0,437.5459558823529,8.0,0.1168384879725086,0.5176277796889989,15.768421052631577,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.53333333333333,13.955555555555554,53.35555555555555,2.0,2.0,2.0,0
2026-03-06 12:08:45+00:00,25.866666666666664,1.0616512711627868,15702016.0,438.0114566284776,6.0,0.13058419243986255,0.5616242562968905,14.603508771929826,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.33333333333333,21.111111111111107,40.44444444444444,2.0,2.0,2.0,0
2026-03-06 12:09:00+00:00,26.04444444444444,1.07430960148634,15955968.0,438.03943452380946,2.0,0.13907849829351535,0.5332161782300562,13.654970760233919,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.355555555555554,26.866666666666664,34.33333333333333,2.0,2.0,2.0,0
2026-03-06 12:09:15+00:00,26.377777777777773,1.071384486278823,15802368.0,439.95956873315356,3.0,0.14153327716933448,0.47590505127711513,12.890058479532165,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.84444444444444,27.555555555555554,34.355555555555554,2.0,2.0,2.0,0
2026-03-06 12:09:30+00:00,32.53333333333333,0.9882254741085474,15929344.0,469.8613766730401,23.0,0.13114754098360656,0.6079987993922423,16.87719298245614,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,36.044444444444444,28.71111111111111,34.55555555555555,2.0,2.0,2.0,0
2026-03-06 12:09:45+00:00,48.08888888888888,1.826822936755973,16787456.0,578.6923076923055,25.0,0.13632162661737524,1.1123728016019423,28.871345029239762,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,31.555555555555554,22.177777777777774,34.599999999999994,2.0,2.0,2.0,0
2026-03-06 12:10:00+00:00,63.77777777777778,2.411442821864085,16885760.0,683.6575875486379,23.0,0.13588850174216027,1.4527396189830282,40.956725146198835,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,21.288888888888888,14.177777777777777,34.64444444444444,2.0,2.0,2.0,0
2026-03-06 12:10:15+00:00,72.35555555555555,2.682371582644831,17070080.0,751.1273209549067,27.0,0.1345208845208845,1.8319678631516578,46.018713450292395,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,11.933333333333332,11.533333333333331,32.822222222222216,2.0,2.0,2.0,0
2026-03-06 12:10:30+00:00,70.97777777777776,2.8812127909782714,16545792.0,766.5838852097129,12.0,0.13681903569192236,1.6902396255189827,41.30760233918129,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,13.955555555555554,18.02222222222222,26.955555555555552,2.0,2.0,2.0,0
2026-03-06 12:10:45+00:00,58.78422333333332,2.593996802244779,16617472.0,756.3794983642307,5.0,0.14191296631123843,1.2501755735479738,27.4410109005848,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,21.111111111111107,25.066666666666663,17.04444444444444,2.0,2.0,2.0,0
2026-03-06 12:11:00+00:00,46.46711166666666,1.8653444690274184,16551936.0,747.0334412081983,6.0,0.14302847567648683,0.646911383652919,13.565768608187142,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.866666666666664,26.42222222222222,7.933333333333333,2.0,2.0,2.0,0
2026-03-06 12:11:15+00:00,35.24444444444444,1.5494731218681397,16521216.0,737.2990353697751,8.0,0.1437578814627995,0.0768561826344909,0.8541067914229998,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,27.555555555555554,26.377777777777776,3.844444444444444,2.0,2.0,2.0,0
2026-03-06 12:11:30+00:00,34.53333333333333,1.296981220855009,16570368.0,729.2287234042548,10.0,0.1312741312741313,-0.02200770116065298,-1.1795514853801166,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,28.71111111111111,26.688888888888886,3.844444444444444,2.0,2.0,2.0,0
2026-03-06 12:11:45+00:00,34.33333333333333,1.3947504748328412,16787456.0,719.8941798941789,2.0,0.13851132686084142,-0.11705841912018333,-2.807465749707603,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,22.177777777777774,26.62222222222222,4.555555555555555,2.0,2.0,2.0,0
2026-03-06 12:12:00+00:00,34.355555555555554,1.3019273739353492,16603136.0,709.1148577449952,4.0,0.13195342820181113,-0.1499106257843441,-4.378122042884989,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,14.177777777777777,26.911111111111108,4.688888888888888,2.0,2.0,2.0,0
2026-03-06 12:12:15+00:00,34.84444444444444,1.2859404064487379,16877568.0,702.1204188481672,10.0,0.14923469387755103,-0.2465583036388359,-5.071615050960737,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,11.533333333333331,39.266666666666666,10.266666666666666,2.0,2.0,2.0,0
2026-03-06 12:12:30+00:00,36.044444444444444,1.425928313620544,16687104.0,699.7661122661125,3.0,0.14241676942046855,-0.22041755950258723,-4.482085684210524,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,18.02222222222222,54.888888888888886,17.599999999999998,2.0,2.0,2.0,0
2026-03-06 12:12:45+00:00,31.555555555555554,1.2273429945608787,16631808.0,701.4583333333326,0.0,0.14788732394366197,-0.3237158191731895,-8.658992623781675,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,25.066666666666663,69.84444444444443,24.911111111111108,2.0,2.0,2.0,0
2026-03-06 12:13:00+00:00,21.288888888888888,0.9533166645617793,16613376.0,708.7160751565764,0.0,0.13361169102296452,-0.6726950290844415,-17.86590622690058,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.42222222222222,72.71111111111111,26.44444444444444,2.0,2.0,2.0,0
2026-03-06 12:13:15+00:00,11.933333333333332,0.5776842681109968,16613376.0,714.8747390396659,3.0,0.13594040968342644,-1.0007312423405479,-26.3933065645933,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.377777777777776,65.93333333333332,26.288888888888884,2.0,2.0,2.0,0
2026-03-06 12:13:30+00:00,13.955555555555554,0.5596942300004555,17008640.0,715.4166666666666,5.0,0.12261146496815285,-0.9542666395061927,-24.378031017543854,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.688888888888886,53.35555555555555,26.177777777777774,2.0,2.0,2.0,0
2026-03-06 12:13:45+00:00,21.111111111111107,0.7761953421966296,16687104.0,716.2863070539415,3.0,0.12947368421052632,-0.7000853752369651,-17.26452075933423,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.62222222222222,40.44444444444444,26.288888888888884,2.0,2.0,2.0,0
2026-03-06 12:14:00+00:00,26.866666666666664,0.9989113781653766,16732160.0,714.8958333333328,0.0,0.12903225806451613,-0.568451077153451,-11.53698397994987,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.911111111111108,34.33333333333333,26.755555555555553,2.0,2.0,2.0,0
2026-03-06 12:14:15+00:00,27.555555555555554,1.1299541055971691,16750592.0,695.9090909090905,8.0,0.13064516129032258,-0.42553000820787923,-9.991910194152045,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,39.266666666666666,34.355555555555554,40.17777777777777,2.0,2.0,2.0,0
2026-03-06 12:14:30+00:00,28.71111111111111,1.1667136969582568,16711680.0,615.7251908396944,3.0,0.13390092879256965,-0.31797207449751586,-6.60473671345029,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,54.888888888888886,34.55555555555555,48.79999999999999,2.0,2.0,2.0,0
2026-03-06 12:14:45+00:00,22.177777777777774,0.9720078833124363,16678912.0,514.132762312634,0.0,0.14128256513026052,-0.4838078676442863,-9.657333900240793,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,69.84444444444443,34.599999999999994,41.35555555555555,2.0,2.0,2.0,0
2026-03-06 12:15:00+00:00,14.177777777777777,0.717512400493712,16666624.0,477.60232440626567,1.0,0.14420062695924765,-0.5280992997002241,-14.183619118908382,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,72.71111111111111,34.64444444444444,22.999999999999996,2.0,2.0,2.0,0
2026-03-06 12:15:15+00:00,11.533333333333331,0.5389261603891677,16953344.0,449.29407713498614,2.0,0.13680154142581888,-0.540051999347332,-14.396491228070174,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,65.93333333333332,32.822222222222216,20.888888888888886,2.0,2.0,2.0,0
2026-03-06 12:15:30+00:00,18.02222222222222,0.5955786300262346,16717824.0,448.0216465578425,4.0,0.13070283600493218,-0.2813147019180584,-7.377777777777776,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,53.35555555555555,26.955555555555552,36.06666666666666,2.0,2.0,2.0,0
2026-03-06 12:15:45+00:00,25.066666666666663,0.9329336522997826,16711680.0,447.2361809045225,2.0,0.12588652482269502,-0.07537372025538713,0.08421052631579329,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,40.44444444444444,17.04444444444444,48.26666666666666,2.0,2.0,2.0,0
2026-03-06 12:16:00+00:00,26.42222222222222,1.0797036757708882,16703488.0,446.61094783247603,1.0,0.13961312026913372,0.14013564606350593,1.885380116959066,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.33333333333333,7.933333333333333,49.3111111111111,2.0,2.0,2.0,0
2026-03-06 12:16:15+00:00,26.377777777777776,1.086572507592581,16822272.0,445.3759398496239,3.0,0.13900589721988205,0.07707839987411136,2.2654970760233937,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.355555555555554,3.844444444444444,48.911111111111104,2.0,2.0,2.0,0
2026-03-06 12:16:30+00:00,26.688888888888886,1.1888163000552403,16863232.0,444.7568389057751,2.0,0.15070774354704414,0.18407276683242912,2.9134502923976626,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.55555555555555,3.844444444444444,49.444444444444436,2.0,2.0,2.0,0
2026-03-06 12:16:45+00:00,26.62222222222222,1.2029148159854923,16717824.0,443.6264822134388,3.0,0.13772954924874792,0.2038037219340052,3.3064327485380147,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.599999999999994,4.555555555555555,49.71111111111111,2.0,2.0,2.0,0
2026-03-06 12:17:00+00:00,26.911111111111108,1.1696212682037008,16957440.0,442.15425531914866,4.0,0.13129644921552436,0.17798835535976054,4.051461988304094,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,34.64444444444444,4.688888888888888,53.39999999999999,2.0,2.0,2.0,0
2026-03-06 12:17:15+00:00,39.266666666666666,1.467560389131504,17334272.0,477.1543848964676,23.0,0.1273344651952462,0.44820148636139767,14.98245614035088,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,32.822222222222216,10.266666666666666,66.06666666666666,2.0,2.0,2.0,0
2026-03-06 12:17:30+00:00,54.888888888888886,1.9426520475185491,17240064.0,517.8571428571419,29.0,0.13157894736842107,0.8218068539277243,27.88888888888889,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.955555555555552,17.599999999999998,78.55555555555554,2.0,2.0,2.0,0
2026-03-06 12:17:45+00:00,69.84444444444443,2.487297358108438,17428480.0,651.4423076923075,34.0,0.1377664651606745,1.2518784171752615,39.318128654970764,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,17.04444444444444,24.911111111111108,87.53333333333332,2.0,2.0,2.0,0
2026-03-06 12:18:00+00:00,72.71111111111111,2.751380995519294,17534976.0,714.6572104018908,31.0,0.13905867970660146,1.3819781345415567,38.83040935672515,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,7.933333333333333,26.44444444444444,87.1111111111111,2.0,2.0,2.0,0
2026-03-06 12:18:15+00:00,65.93333333333332,2.6987363997499614,16979968.0,728.4902597402587,6.0,0.1365015166835187,1.264933036835208,30.72631578947368,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,3.844444444444444,26.288888888888884,82.26666666666665,2.0,2.0,2.0,0
2026-03-06 12:18:30+00:00,53.35555555555555,2.288866819299246,17082368.0,726.8030139935408,7.0,0.13036234902124114,0.8248257782408916,17.738011695906437,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,3.844444444444444,26.177777777777774,76.08888888888887,2.0,2.0,2.0,0
2026-03-06 12:18:45+00:00,40.44444444444444,1.8140407669440182,17070080.0,726.9148936170209,2.0,0.12692307692307692,0.3515640358563972,4.419883040935673,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.555555555555555,26.288888888888884,69.73333333333332,2.0,2.0,2.0,0
2026-03-06 12:19:00+00:00,34.33333333333333,1.4813710177311206,17033216.0,726.165254237288,11.0,0.13527508090614887,-0.00947602336986586,-1.9438596491227997,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,4.688888888888888,26.755555555555553,68.62222222222222,2.0,2.0,2.0,0
2026-03-06 12:19:15+00:00,34.355555555555554,1.447825632309966,17154048.0,725.2903907074975,4.0,0.14359637774902978,-0.05780663485188664,-2.1532163742690003,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,10.266666666666666,40.17777777777777,69.19999999999999,2.0,2.0,2.0,0
2026-03-06 12:19:30+00:00,34.55555555555555,1.42808253053571,17008640.0,716.3259958071276,4.0,0.14662379421221863,-0.10703159226817194,-3.423391812865489,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,17.599999999999998,48.79999999999999,58.08888888888888,2.0,2.0,2.0,0
2026-03-06 12:19:45+00:00,34.599999999999994,1.4478503073195415,17070080.0,707.7102803738317,9.0,0.147077713551702,-0.13070268198026502,-4.901754385964907,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,24.911111111111108,41.35555555555555,36.48888888888889,2.0,2.0,2.0,0
2026-03-06 12:20:00+00:00,34.64444444444444,1.3791272245766584,17047552.0,704.6955624355004,1.0,0.1539448364336113,-0.17780666052949878,-5.513450292397664,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.44444444444444,22.999999999999996,19.799999999999997,2.0,2.0,2.0,0
2026-03-06 12:20:15+00:00,32.822222222222216,1.3534283527957554,16992256.0,702.9214064115824,2.0,0.15572105619498983,-0.2696724384439919,-7.493567251461982,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.288888888888884,20.888888888888886,28.577777777777772,2.0,2.0,2.0,0
2026-03-06 12:20:30+00:00,26.955555555555552,1.2939568989433479,17106944.0,705.8091286307047,1.0,0.15498763396537507,-0.6485034684404168,-12.844556314489925,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.177777777777774,36.06666666666666,48.48888888888889,2.0,2.0,2.0,0
2026-03-06 12:20:45+00:00,17.04444444444444,0.9729945763533242,16961536.0,713.2154006243487,0.0,0.14863102998696218,-0.7408753966166113,-21.632831677192975,2.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,26.288888888888884,48.26666666666666,56.84444444444444,2.0,2.0,2.0,0
